percentage,outlier,correction,imputation,r2
30,lof,LOCF,interpolation,0.7569620071853669
30,hst,drop,LOCF,0.7894166826565528
30,hst,drop,interpolation,0.7895280543071714
30,hst,LOCF,LOCF,0.7751893205345398
30,hst,LOCF,interpolation,0.7752775545078081
30,z,drop,LOCF,0.7773693980654945
30,z,drop,interpolation,0.7772001992994061
30,z,LOCF,LOCF,0.7762922319469552
30,z,LOCF,interpolation,0.7763334314212129
30,lof,drop,LOCF,0.7898146793043038
30,lof,drop,interpolation,0.7895379137832848
30,lof,LOCF,LOCF,0.7588777895881098
30,lof,LOCF,interpolation,0.7604509281816968
30,hst,drop,LOCF,0.7856034082617738
30,hst,drop,interpolation,0.7863255929432481
30,hst,LOCF,LOCF,0.774894111675253
30,hst,LOCF,interpolation,0.7756116400777999
30,z,drop,LOCF,0.7784522826149216
30,z,drop,interpolation,0.7797191189907585
30,z,LOCF,LOCF,0.7686774054002992
30,z,LOCF,interpolation,0.7706016697339022
30,lof,drop,LOCF,0.8002228188804594
30,lof,drop,interpolation,0.8032819454400242
30,lof,LOCF,LOCF,0.755402481099224
30,lof,LOCF,interpolation,0.7550536322956293
30,hst,drop,LOCF,0.7896237157938032
30,hst,drop,interpolation,0.7896277092704178
30,hst,LOCF,LOCF,0.7658972205249482
30,hst,LOCF,interpolation,0.7669614245408554
30,z,drop,LOCF,0.787143299914852
30,z,drop,interpolation,0.7864370390506102
30,z,LOCF,LOCF,0.7773904610834501
30,z,LOCF,interpolation,0.7776677324072435
30,lof,drop,LOCF,0.7964852849371313
30,lof,drop,interpolation,0.78939589461979
30,lof,LOCF,LOCF,0.7590891176623416
30,lof,LOCF,interpolation,0.7611206479400877
30,hst,drop,LOCF,0.7943478042586232
30,hst,drop,interpolation,0.7935643110486212
30,hst,LOCF,LOCF,0.772860762607606
30,hst,LOCF,interpolation,0.7709861701477764
30,z,drop,LOCF,0.7865679381360087
30,z,drop,interpolation,0.7867556085237741
30,z,LOCF,LOCF,0.7777571619408467
30,z,LOCF,interpolation,0.7770337320408155
30,lof,drop,LOCF,0.7916875619568748
30,lof,drop,interpolation,0.7906487130714674
30,lof,LOCF,LOCF,0.761553355011537
30,lof,LOCF,interpolation,0.7589525150580329
30,hst,drop,LOCF,0.7896236483157868
30,hst,drop,interpolation,0.7874350816369624
30,hst,LOCF,LOCF,0.7786919376798218
30,hst,LOCF,interpolation,0.7772885322826858
40,z,drop,LOCF,0.7813627424217382
40,z,drop,interpolation,0.7825374316538953
40,z,LOCF,LOCF,0.7676399685008004
40,z,LOCF,interpolation,0.7681277721154006
40,lof,drop,LOCF,0.7932057050345631
40,lof,drop,interpolation,0.786394749928444
40,lof,LOCF,LOCF,0.7516547220785597
40,lof,LOCF,interpolation,0.7551573869045278
40,hst,drop,LOCF,0.7810069339479093
40,hst,drop,interpolation,0.7806175865659835
40,hst,LOCF,LOCF,0.76641344984105
40,hst,LOCF,interpolation,0.7668104436551455
40,z,drop,LOCF,0.7780617294127967
40,z,drop,interpolation,0.7769898378784557
40,z,LOCF,LOCF,0.7675969990163647
40,z,LOCF,interpolation,0.7672669395162579
40,lof,drop,LOCF,0.7917270817884909
40,lof,drop,interpolation,0.7896634228748518
40,lof,LOCF,LOCF,0.7547161870058939
40,lof,LOCF,interpolation,0.7565459392628767
40,hst,drop,LOCF,0.7795973400602543
40,hst,drop,interpolation,0.7790919215783136
40,hst,LOCF,LOCF,0.7694164338576523
40,hst,LOCF,interpolation,0.7687685883359998
40,z,drop,LOCF,0.776879280137111
40,z,drop,interpolation,0.7769407742583405
40,z,LOCF,LOCF,0.7699805352044612
40,z,LOCF,interpolation,0.7705689655339647
40,lof,drop,LOCF,0.8032242733064304
40,lof,drop,interpolation,0.7939292807969831
40,lof,LOCF,LOCF,0.7611189244663783
40,lof,LOCF,interpolation,0.7583589290708221
40,hst,drop,LOCF,0.7822152074702222
40,hst,drop,interpolation,0.7811692016362551
40,hst,LOCF,LOCF,0.7662277091805666
40,hst,LOCF,interpolation,0.7648860300504965
40,z,drop,LOCF,0.7786616547687799
40,z,drop,interpolation,0.778924321722531
40,z,LOCF,LOCF,0.7636094859684659
40,z,LOCF,interpolation,0.7635276319200941
40,lof,drop,LOCF,0.7979091075146285
40,lof,drop,interpolation,0.7979237882865622
40,lof,LOCF,LOCF,0.754057311407786
40,lof,LOCF,interpolation,0.7522704563430486
40,hst,drop,LOCF,0.7863173509994759
40,hst,drop,interpolation,0.7870859548001119
40,hst,LOCF,LOCF,0.7597704759379864
40,hst,LOCF,interpolation,0.76170842840533
40,z,drop,LOCF,0.7714117094748946
40,z,drop,interpolation,0.7702453999060607
40,z,LOCF,LOCF,0.766741651782658
40,z,LOCF,interpolation,0.7658503744309062
40,lof,drop,LOCF,0.7863713462436034
40,lof,drop,interpolation,0.784139140064495
40,lof,LOCF,LOCF,0.7555339929417613
40,lof,LOCF,interpolation,0.7563288342845305
40,hst,drop,LOCF,0.7863102276737239
40,hst,drop,interpolation,0.7861871812587808
40,hst,LOCF,LOCF,0.7695253424476576
40,hst,LOCF,interpolation,0.768051865310372
40,z,drop,LOCF,0.7796863794491261
40,z,drop,interpolation,0.7779160193557745
40,z,LOCF,LOCF,0.7660545346387595
40,z,LOCF,interpolation,0.7644588001298076
40,lof,drop,LOCF,0.7972753756596676
40,lof,drop,interpolation,0.7963634077403476
40,lof,LOCF,LOCF,0.7630703111547461
40,lof,LOCF,interpolation,0.7608475756952902
40,hst,drop,LOCF,0.7780416855120439
40,hst,drop,interpolation,0.777755927972965
40,hst,LOCF,LOCF,0.7614881532032938
40,hst,LOCF,interpolation,0.7624383254378249
40,z,drop,LOCF,0.7784054839157769
40,z,drop,interpolation,0.776944326904876
40,z,LOCF,LOCF,0.7656305348887298
40,z,LOCF,interpolation,0.766519540758739
40,lof,drop,LOCF,0.8000946124384745
40,lof,drop,interpolation,0.7983755289323653
40,lof,LOCF,LOCF,0.7530772148911845
40,lof,LOCF,interpolation,0.7517187369096966
40,hst,drop,LOCF,0.7781286727248395
40,hst,drop,interpolation,0.7786368538740381
40,hst,LOCF,LOCF,0.7633148572146713
40,hst,LOCF,interpolation,0.7613168857489732
40,z,drop,LOCF,0.7682934180373907
40,z,drop,interpolation,0.7664513562627666
40,z,LOCF,LOCF,0.7607361202282278
40,z,LOCF,interpolation,0.7587727626242583
40,lof,drop,LOCF,0.7989856316474264
40,lof,drop,interpolation,0.7935423966807499
40,lof,LOCF,LOCF,0.7583402004137325
40,lof,LOCF,interpolation,0.7589269577291903
40,hst,drop,LOCF,0.7648476567668618
40,hst,drop,interpolation,0.7611080009007954
40,hst,LOCF,LOCF,0.7462692872443817
40,hst,LOCF,interpolation,0.7432906239871291
50,z,drop,LOCF,0.7688023875582247
50,z,drop,interpolation,0.7662836310750892
50,z,LOCF,LOCF,0.7649765954165522
50,z,LOCF,interpolation,0.7628186884574988
50,lof,drop,LOCF,0.8027364201476707
50,lof,drop,interpolation,0.7981365023026388
50,lof,LOCF,LOCF,0.7419898852255636
50,lof,LOCF,interpolation,0.7430524072600468
50,hst,drop,LOCF,0.780953872338095
50,hst,drop,interpolation,0.7792897459706527
50,hst,LOCF,LOCF,0.7669564907004333
50,hst,LOCF,interpolation,0.7656281956616545
50,z,drop,LOCF,0.7710999183126684
50,z,drop,interpolation,0.7710107108816848
50,z,LOCF,LOCF,0.7623425029069207
50,z,LOCF,interpolation,0.7602871699920488
50,lof,drop,LOCF,0.800912861090127
50,lof,drop,interpolation,0.7853137970993479
50,lof,LOCF,LOCF,0.749050121070369
50,lof,LOCF,interpolation,0.7492174019719002
50,hst,drop,LOCF,0.7789019931367517
50,hst,drop,interpolation,0.7775216849780072
50,hst,LOCF,LOCF,0.7636490904817385
50,hst,LOCF,interpolation,0.7620049404854177
50,z,drop,LOCF,0.7632956093058996
50,z,drop,interpolation,0.763681881646211
50,z,LOCF,LOCF,0.7582734776373501
50,z,LOCF,interpolation,0.7584900982535397
50,lof,drop,LOCF,0.787843524515458
50,lof,drop,interpolation,0.79398910243811
50,lof,LOCF,LOCF,0.7515521211720545
50,lof,LOCF,interpolation,0.7521368145767545
50,hst,drop,LOCF,0.7746973304814326
50,hst,drop,interpolation,0.7758190225555903
50,hst,LOCF,LOCF,0.7591986124066924
50,hst,LOCF,interpolation,0.7581624002514122
50,z,drop,LOCF,0.7775914760307533
50,z,drop,interpolation,0.7771563603456924
50,z,LOCF,LOCF,0.7646135274250181
50,z,LOCF,interpolation,0.7647743852824082
50,lof,drop,LOCF,0.7860998276802906
50,lof,drop,interpolation,0.7844874403954776
50,lof,LOCF,LOCF,0.7438653531095702
50,lof,LOCF,interpolation,0.7476488288253083
50,hst,drop,LOCF,0.7750763407132306
50,hst,drop,interpolation,0.7756678393051362
50,hst,LOCF,LOCF,0.7625936526763247
50,hst,LOCF,interpolation,0.7630195149437144
50,z,drop,LOCF,0.7712292554547117
50,z,drop,interpolation,0.769663717811796
50,z,LOCF,LOCF,0.7621312934185166
50,z,LOCF,interpolation,0.7605586388724239
50,lof,drop,LOCF,0.7887409811308979
50,lof,drop,interpolation,0.783239488640102
50,lof,LOCF,LOCF,0.7490399445290541
50,lof,LOCF,interpolation,0.7486789075884228
50,hst,drop,LOCF,0.7760020131245123
50,hst,drop,interpolation,0.7751095020217482
50,hst,LOCF,LOCF,0.7609125404035783
50,hst,LOCF,interpolation,0.7605878955000014
50,z,drop,LOCF,0.7728926493405511
50,z,drop,interpolation,0.7707774613196114
50,z,LOCF,LOCF,0.7651454091187269
50,z,LOCF,interpolation,0.7630502528265003
50,lof,drop,LOCF,0.789023296009097
50,lof,drop,interpolation,0.7921088140103044
50,lof,LOCF,LOCF,0.7558304562384451
50,lof,LOCF,interpolation,0.7531829445723934
50,hst,drop,LOCF,0.7784385971421988
50,hst,drop,interpolation,0.7767459159657397
50,hst,LOCF,LOCF,0.7618807697979652
50,hst,LOCF,interpolation,0.7612288581164247
50,z,drop,LOCF,0.7723742434986675
50,z,drop,interpolation,0.7714509201276837
50,z,LOCF,LOCF,0.7606020485921777
50,z,LOCF,interpolation,0.7594488478591599
50,lof,drop,LOCF,0.8036986503628761
50,lof,drop,interpolation,0.779223863301451
50,lof,LOCF,LOCF,0.7456356737505698
50,lof,LOCF,interpolation,0.7460741100882766
50,hst,drop,LOCF,0.7746056968414606
50,hst,drop,interpolation,0.7763966289862354
50,hst,LOCF,LOCF,0.7573411697163641
50,hst,LOCF,interpolation,0.7566892244696564
50,z,drop,LOCF,0.7641126172358796
50,z,drop,interpolation,0.764400482586054
50,z,LOCF,LOCF,0.7607233006496018
50,z,LOCF,interpolation,0.7612504929146843
50,lof,drop,LOCF,0.7970171591921045
50,lof,drop,interpolation,0.7941269805684308
50,lof,LOCF,LOCF,0.751282967914287
50,lof,LOCF,interpolation,0.7520109525661427
50,hst,drop,LOCF,0.7824869749840042
50,hst,drop,interpolation,0.7839225682554597
50,hst,LOCF,LOCF,0.7655582647640561
50,hst,LOCF,interpolation,0.7661650138972458
